phrase_cd,title,audio_url,A_sec,B_sec,C_sec,note
S1-063-054,문덕곡054,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-054.wav,5.63,6.85,1.47,A 유지 5.57→5.63s(구조적 에너지 피크 재탐색); B 변경 5.38→6.85s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.32→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=10.16s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-063-055,문덕곡055,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-055.wav,10.24,11.9,1.47,A 변경 7.49→10.24s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.38→11.90s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.26→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=13.18s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-063-056,문덕곡056,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-056.wav,4.29,6.53,2.24,A 변경 7.17→4.29s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.16→6.53s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.80s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-057,문덕곡057,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-057.wav,4.54,5.82,1.47,A 유지 4.54→4.54s(구조적 에너지 피크 재탐색); B 변경 4.35→5.82s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=7.18s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-058,문덕곡058,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-058.wav,5.25,7.68,1.47,A 유지 5.38→5.25s(구조적 에너지 피크 재탐색); B 변경 2.43→7.68s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=10.01s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-059,문덕곡059,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-059.wav,5.44,6.78,1.47,A 유지 5.50→5.44s(구조적 에너지 피크 재탐색); B 변경 5.31→6.78s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.32→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=9.99s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-063-060,문덕곡060,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-060.wav,3.9,4.74,1.47,A 변경 5.31→3.90s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 2.37→4.74s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.26→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=7.96s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-063-061,문덕곡061,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-061.wav,9.98,13.44,3.2,A 변경 6.21→9.98s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 6.02→13.44s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→3.20s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=14.29s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-062,문덕곡062,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-062.wav,2.37,3.97,1.47,A 변경 4.54→2.37s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 2.37→3.97s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=7.29s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-063,문덕곡063,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-063.wav,5.44,7.94,2.5,A 유지 5.50→5.44s(구조적 에너지 피크 재탐색); B 변경 2.50→7.94s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.26→2.50s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=10.26s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-063-064,문덕곡064,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-064.wav,5.25,6.4,1.34,A 변경 6.98→5.25s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.99→6.40s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.46s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-065,문덕곡065,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-065.wav,3.14,6.4,2.24,A 변경 9.73→3.14s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.99→6.40s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=13.01s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.91
S1-063-066,문덕곡066,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-066.wav,7.17,9.15,2.11,A 변경 5.06→7.17s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 4.86→9.15s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=12.26s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-067,문덕곡067,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-067.wav,4.16,5.25,1.22,A 유지 4.03→4.16s(구조적 에너지 피크 재탐색); B 변경 3.84→5.25s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=6.55s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-068,문덕곡068,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-068.wav,5.06,7.3,1.34,A 유지 5.06→5.06s(구조적 에너지 피크 재탐색); B 변경 2.24→7.30s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.53s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-069,문덕곡069,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-069.wav,3.33,4.29,1.98,A 변경 6.66→3.33s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.67→4.29s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.98s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.12s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-063-070,문덕곡070,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-070.wav,5.18,6.34,2.11,A 유지 5.12→5.18s(구조적 에너지 피크 재탐색); B 변경 4.93→6.34s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.42s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-071,문덕곡071,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-071.wav,7.04,8.13,1.22,A 유지 6.91→7.04s(구조적 에너지 피크 재탐색); B 변경 6.72→8.13s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.42s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-063-072,문덕곡072,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-072.wav,7.04,8.06,2.11,A 변경 5.12→7.04s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 4.93→8.06s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.11s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.35s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-073,문덕곡073,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-073.wav,7.17,9.15,1.47,A 유지 7.10→7.17s(구조적 에너지 피크 재탐색); B 변경 6.91→9.15s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.26→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.56s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-074,문덕곡074,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-074.wav,5.06,6.14,1.98,A 변경 7.68→5.06s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 4.80→6.14s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.98s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=휘모리; 태그=신남|슬픔; dur=9.24s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-075,문덕곡075,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-075.wav,5.38,6.46,3.14,A 유지 5.18→5.38s(구조적 에너지 피크 재탐색); B 변경 6.91→6.46s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→3.14s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=12.19s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-063-076,문덕곡076,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-076.wav,3.52,6.21,2.24,A 변경 3.26→3.52s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 4.03→6.21s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=9.37s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-077,문덕곡077,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-077.wav,4.29,5.38,1.22,A 유지 4.16→4.29s(구조적 에너지 피크 재탐색); B 변경 3.97→5.38s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=6.63s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-063-078,문덕곡078,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-078.wav,5.12,7.23,1.34,A 유지 5.06→5.12s(구조적 에너지 피크 재탐색); B 변경 2.24→7.23s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.36s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-063-079,문덕곡079,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-079.wav,5.44,6.66,1.6,A 유지 5.38→5.44s(구조적 에너지 피크 재탐색); B 변경 5.18→6.66s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.45→1.60s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.68s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.92
S1-063-080,문덕곡080,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-080.wav,3.9,4.8,1.6,A 변경 5.38→3.90s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 2.50→4.80s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.38→1.60s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=7.88s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.94
S1-063-081,문덕곡081,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-081.wav,2.18,3.33,2.88,A 유지 2.11→2.18s(구조적 에너지 피크 재탐색); B 변경 5.63→3.33s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.88s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=13.46s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-063-082,문덕곡082,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-082.wav,3.39,5.31,3.46,A 유지 3.58→3.39s(구조적 에너지 피크 재탐색); B 변경 11.33→5.31s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→3.46s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=20.80s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-063-083,문덕곡083,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-083.wav,13.76,17.41,5.89,A 유지 13.82→13.76s(구조적 에너지 피크 재탐색); B 변경 11.97→17.41s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.19→5.89s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=27.61s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-063-084,문덕곡084,https://apis.gugak.go.kr/phrase/063mundeokgok/S1-063-084.wav,8.64,9.47,1.22,A 변경 3.26→8.64s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 5.06→9.47s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=휘모리; 태그=신남|슬픔; dur=9.52s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.96
S1-065-001,반수무001,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-001.wav,3.2,4.74,1.47,A 유지 3.07→3.20s(구조적 에너지 피크 재탐색); B 변경 8.00→4.74s(전진 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.47s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=9.75s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.98
S1-065-002,반수무002,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-002.wav,5.12,8.32,1.22,A 유지 4.93→5.12s(구조적 에너지 피크 재탐색); B 변경 6.91→8.32s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=12.37s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-065-003,반수무003,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-003.wav,6.46,9.98,2.24,A 변경 10.75→6.46s(전진 이동; 구조적 에너지 피크 재탐색); B 변경 6.46→9.98s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=13.65s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-065-004,반수무004,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-004.wav,5.5,7.04,1.34,A 변경 0.38→5.50s(후행 이동; 구조적 에너지 피크 재탐색); B 변경 2.30→7.04s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.34s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=휘모리; 태그=신남|슬픔; dur=7.49s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=1.00
S1-065-005,반수무005,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-005.wav,6.4,7.87,1.86,A 유지 6.53→6.40s(구조적 에너지 피크 재탐색); B 변경 6.34→7.87s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.86s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=엇모리; 태그=신비|웅장; dur=10.39s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.97
S1-065-006,반수무006,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-006.wav,4.22,7.81,2.24,A 유지 4.42→4.22s(구조적 에너지 피크 재탐색); B 변경 4.22→7.81s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→2.24s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=세마치; 태그=슬픔|차분; dur=10.28s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.99
S1-065-007,반수무007,https://apis.gugak.go.kr/phrase/065bansumu/S1-065-007.wav,4.16,7.74,1.22,A 유지 4.35→4.16s(구조적 에너지 피크 재탐색); B 변경 4.16→7.74s(후행 이동; A 이후 해소 구간 재탐색); C 변경 0.13→1.22s(후행 이동; 초기 onset 대신 loop-friendly 반복/안정 구간 선택); 악기=가야금; 장단=중모리; 태그=서정|차분; dur=10.26s; peak:local_max; release:post_peak_settle; loop:repeated_phrase_sim=0.85
